fips	Peak ICU	Peak ICU/ICU beds	Fatalities	Fatalities/population
48407	87.05943441464535	12.235608567248981	1223.8917063632925	0.04240935951915494
48409	107.05589498231188	6.506995004463783	1448.4208594744205	0.021705692484256262
48411	7.518837673166999	5.036485326190959	123.64131370898326	0.02041970498909715
48413	5.833873218926996	8.471826691456085	103.5221724251323	0.03706486660405739
48415	21.453073192752555	5.209380080014269	322.0680277313081	0.019282046801850455
48417	3.300507261440515	4.100044011439936	56.03916224845273	0.017163602526325494
48419	75.20677651616307	12.069075525643669	1088.8679507133324	0.043082533461792055
48421	3.532078807435557	4.740530407126924	60.406349199310895	0.01998886472511942
48423	303.8394944157478	5.2947283208118785	3904.3592414414866	0.016774833368885574
48425	28.038217021892507	12.458500478223252	394.9127560045322	0.043263886503564
48427	133.467738390009	8.375543498907183	1871.8043936635938	0.02896050614490421
48429	10.782061255589255	4.669158889599731	168.49206248299686	0.017989756831411154
48431	2.738117817240674	8.602345882600341	50.4036230302318	0.039042310635346085
48433	1.1856916585001578	3.5622878343578934	21.722577975506162	0.016090798500374936
48435	3.470475095425499	3.7277601229200794	60.54869484969022	0.01603514164451542
48437	19.957643212153215	10.943207830964894	317.19381045623555	0.042881412796570983
48439	3955.8121250770746	7.631107404179621	45611.47525094082	0.021693769248229296
48441	159.10412416817587	4.675051243595508	2104.971339433828	0.015249658340943736
48443	1.18961933799112	6.217807976836457	25.382646351508203	0.03270959581379923
48445	17.285688353021555	5.6828752909380436	264.7087695594529	0.021456494249773275
48447	1.752249214404932	4.734849653849353	31.78720792465816	0.021177353713962798
48449	106.71485673529651	13.21613885817033	1458.7879094049354	0.04454314227190642
48451	164.669581362519	5.603096957179227	2257.0252167024687	0.018934775307906618
48453	1342.177779567608	4.273141847129666	15955.532969312517	0.012524418440000594
48455	38.734861236993424	10.723233126815028	576.1291193732013	0.03932353555205797
48457	22.549549278239084	4.220169410608271	333.07960175066813	0.015369121527808607
48459	52.378526436460504	5.088111296614416	721.0763738397686	0.017270049429736034
48461	8.47544528038452	9.400015627819517	146.2697428512869	0.039997195201336315
48463	38.74530748158634	5.876685906753381	584.4746006786402	0.02185687149615348
48465	49.784267942725705	4.118750974651657	756.2059629107193	0.015424904903839251
48467	170.6791707316853	12.232968060969073	2360.76239530182	0.04171695344233646
48469	140.51534632601147	6.189144089308448	1896.4810839141435	0.02059512058461995
48471	82.12705417435052	4.5648547070722625	1115.5260094020234	0.015287251228597983
48473	202.00204661641965	14.830163605591396	2715.6496107074327	0.04915558792867235
48475	16.99855248785461	5.746376728733082	259.66068254678214	0.021641997211767138
48477	49.87909143982955	5.63810168037936	706.9343959561351	0.01970164416576933
48479	1009.2283418956749	14.796078802101654	13805.193387654163	0.04990093470372223
48481	60.23615459584357	5.87914962672521	861.9361177769555	0.020741556400446517
48483	5.248573780939928	4.210418381184989	86.05559553984693	0.017020489624178587
48485	505.2125031333221	15.496552922735198	6547.450970484177	0.04951562406779231
48487	14.474728307191384	4.597741449470018	222.4981843088708	0.017424871509818373
48489	25.038989743538963	4.754963983850682	361.6552777978012	0.016933012351240808
48491	2238.9591032555636	15.377288529152372	27666.694301264874	0.04684895005048653
